Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited
32,96,158,Sep 25,BOS,,BAL,"L,2-6",CG,L(14-13),4,9.0,5,6,6,4,1,2,1,5.14,37,106,69,19,5,13,18,2,5,0,50,,,0,0,0,32,1,0,0,0,0,0,.81,0.022,.88,0.01%,-0.53, 1t start tie, 9t 3 out d4
1,97,2,Apr 3,BOS,@,ANA,"L,0-2",GS-8,L(0-1),99,7.1,6,2,2,2,1,0,0,2.45,27,95,63,14,4,7,17,7,3,0,57,,,0,0,0,25,1,0,0,2,0,0,1.06,0.235,1.10,0.15%,2.95, 1b start tie, 8b 1-- 1 out d1
2,98,7,Apr 8,BOS,@,OAK,"W,13-7",GS-3,,4,2.2,7,6,6,1,1,1,0,7.20,16,74,43,17,2,0,14,7,5,0,20,,,1,0,0,15,2,1,0,0,0,0,.86,-0.481,.87,-0.29%,-4.65, 1b start a 1, 3b 1-- 2 out d2
3,99,12,Apr 14,BOS,,OAK,"W,10-1",GS-7,W(1-1),5,7.0,1,0,0,1,2,0,0,4.24,23,76,49,15,5,8,12,2,3,0,76,,,0,0,0,22,1,0,0,0,0,0,.45,0.208,.44,0.12%,3.96, 1t start tie, 7t 3 out a7
4,100,32,May 8,BOS,,MIN,"L,7-10",GS-6,,23,5.0,4,3,3,3,8,0,1,4.50,23,93,51,18,13,6,5,4,1,0,52,,,2,0,0,19,1,1,0,1,0,1,1.06,0.016,1.00,0.01%,0.48, 1t start tie, 6t 1-3 0 out a3
5,101,37,May 14,BOS,@,KCR,"L,2-6",GS-7,L(1-2),5,6.1,5,4,3,6,3,0,1,4.45,27,93,50,12,11,8,9,2,4,0,46,,,3,3,0,20,0,0,0,1,0,0,1.16,0.088,.68,0.03%,1.28, 1b start tie, 7b 123 1 out tie
6,102,41,May 20,BOS,@,CHW,"L,1-10",GS-4,L(1-3),5,3.1,7,6,6,3,3,0,0,5.68,20,80,47,14,7,6,8,5,2,0,22,,,2,0,0,17,4,0,1,0,0,0,.77,-0.251,.34,-0.07%,-3.58, 1b start tie, 4b -2- 1 out d5
7,103,46,May 26,BOS,,MIL,"W,3-2",GS-8,,5,8.0,8,2,2,2,8,1,1,4.99,31,,,,,10,4,0,2,6,64,,,2,1,1,28,0,0,0,2,0,0,.99,0.149,.41,0.04%,2.53, 1t start tie, 8t 3 out d2
8,104,51,May 31,BOS,,NYY,"L,2-7",GS-7,L(1-4),4,7.0,6,5,5,5,4,2,1,5.21,33,115,71,24,11,11,12,7,1,0,44,,,2,0,0,27,1,0,0,0,0,0,.99,-0.104,.63,-0.04%,-1.04, 1t start tie, 7t 3 out d5
9,105,56,Jun 5,BOS,@,MIL,"W,2-1",GS-9,W(2-4),4,8.2,7,1,0,7,10,0,1,4.39,39,169,97,29,15,9,12,6,2,0,71,,,1,3,0,30,1,0,1,0,0,0,1.88,0.588,.51,0.10%,3.57, 1b start tie, 9b 12- 2 out a1
10,106,61,Jun 10(2),BOS,,BAL,"L,2-4",GS-6,L(2-5),4,5.0,7,4,4,1,5,2,0,4.62,23,,,,,4,6,0,0,7,41,,,0,0,0,22,1,1,0,0,0,0,.65,-0.159,.12,-0.02%,-1.57, 1t start tie, 6t 1-- 0 out d2
11,107,65,Jun 14,BOS,@,NYM,"L,2-5",GS-5,L(2-6),3,4.2,9,4,4,1,3,1,0,4.85,22,,,,,4,6,0,0,8,32,,,0,1,0,21,2,0,1,0,0,0,1.00,-0.101,.23,-0.01%,-1.01, 1b start tie, 5b 1-3 2 out d3
12,108,70,Jun 20,BOS,@,DET,"L,6-12",GS-3,L(2-7),5,2.1,6,6,6,1,2,2,0,5.48,14,48,32,6,8,2,9,5,1,0,22,,,0,0,0,13,3,0,0,0,0,0,1.07,-0.495,.37,-0.10%,-4.65, 1b start tie, 3b --- 1 out d1
13,109,75,Jun 25,BOS,@,TOR,"W,13-12",GS-6,W(3-7),4,5.2,4,6,5,5,5,0,2,5.67,28,,,,,4,11,3,5,1,39,,,2,0,0,21,1,0,0,0,0,0,1.08,-0.005,.41,0.00%,-1.34, 1b start a 1, 6b -23 2 out a3
14,110,80,Jun 30,BOS,,FLA,"L,5-8",GS-7,L(3-8),4,6.2,7,7,2,7,4,0,0,5.42,33,,,,,5,10,0,1,7,39,,,0,0,0,25,1,0,0,1,1,1,.92,-0.345,.22,-0.05%,-2.86, 1t start tie, 7t 123 2 out d2
15,111,84,Jul 4,BOS,@,CHW,"L,5-6",6-8,,3,2.2,0,0,0,0,3,0,0,5.25,8,,,,,2,3,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.19,0.039,.05,0.01%,1.49, 6b --- 0 out d3, 8b --- 2 out d3
16,112,86,Jul 6,BOS,@,CHW,"L,5-6",4-GF(8),L(3-9),1,5.0,2,2,0,2,8,0,0,4.95,19,70,48,15,12,4,5,1,3,0,,0,0,1,1,0,17,0,0,0,0,0,0,.87,-0.006,.16,0.00%,0.66, 4b --- 0 out tie, 8b end d 1
17,113,90,Jul 13,BOS,,TOR,"L,2-3",CG,L(3-10),6,9.0,6,3,3,2,4,1,1,4.76,35,107,74,16,12,10,18,3,11,0,65,,,1,1,0,32,2,0,0,1,0,0,1.04,0.082,.07,0.00%,2.09, 1t start tie, 9t 3 out d1
18,114,95,Jul 18,BOS,@,CLE,"W,7-0",SHO,W(4-10),4,9.0,6,0,0,4,9,0,0,4.36,34,,,,,8,12,4,4,1,80,,,2,1,0,30,1,0,0,1,0,0,.89,0.355,.06,0.02%,5.14, 1b start a 1, 9b 3 out a7
19,115,100,Jul 23,BOS,,OAK,"L,2-5",GS-7,L(4-11),4,7.0,9,4,4,1,6,2,1,4.41,31,105,67,20,8,6,17,4,2,0,48,,,0,1,0,28,3,0,0,0,1,0,.91,-0.079,.11,-0.01%,-0.04, 1t start tie, 7t 3 out d3
20,116,103,Jul 25(2),BOS,,ANA,"L,5-8",8-GF,L(4-12),1,2.0,2,3,3,1,0,1,0,4.57,9,26,17,5,1,0,8,1,1,0,,0,0,0,0,0,7,0,1,1,0,1,0,2.11,-0.337,.16,-0.02%,-1.87, 8t --- 0 out tie, 9t end d 3
21,117,106,Jul 29,BOS,,SEA,"W,4-0",SHO,W(5-12),3,9.0,5,0,0,2,6,0,0,4.23,33,126,81,19,7,8,17,4,4,0,81,,,0,1,0,31,0,1,0,0,0,0,.81,0.427,.08,0.02%,5.09, 1t start tie, 9t 3 out a4
22,118,111,Aug 3,BOS,@,KCR,"L,2-5",CG(8),L(5-13),4,8.0,6,5,5,0,6,4,1,4.32,31,100,72,20,6,9,15,2,1,0,56,,,1,0,0,30,0,0,0,0,0,0,.92,-0.182,.07,-0.01%,-0.52, 1b start tie, 8b 3 out d3
23,119,114,Aug 6,BOS,@,MIN,"W,5-2",GS-7,W(6-13),2,7.0,7,2,2,0,7,0,0,4.23,28,111,76,20,17,4,17,8,3,0,62,,,0,0,0,28,1,0,0,0,0,0,.99,0.277,.05,0.01%,1.88, 1b start tie, 7b 3 out a3
24,120,119,Aug 11,BOS,,TEX,"L,3-8",GS-5,L(6-14),4,4.0,8,6,5,2,4,1,0,4.43,21,78,49,15,4,2,13,7,2,0,26,,,0,0,0,19,4,0,0,0,0,0,1.09,-0.450,.08,-0.02%,-5.24, 1t start tie, 5t -23 0 out d3
25,121,124,Aug 16,BOS,,MIN,"W,12-4",GS-6,W(7-14),4,5.1,8,4,1,1,4,0,1,4.33,28,119,80,20,14,12,10,3,2,0,45,,,1,0,0,26,0,0,0,1,0,2,1.15,-0.186,.02,0.00%,-1.58, 1t start tie, 6t 12- 1 out a1
26,122,126,Aug 20(1),BOS,@,OAK,"W,7-5",GS-5,W(8-14),3,5.0,8,5,5,2,4,1,1,4.48,23,92,56,22,9,4,12,4,3,0,33,,,1,1,1,19,3,0,0,1,1,0,.94,-0.169,.03,0.00%,-2.34, 1b start tie, 5b 3 out a2
27,123,131,Aug 24,BOS,@,ANA,"W,3-2",GS-9,W(9-14),3,8.0,4,2,2,3,4,1,0,4.37,31,120,74,26,9,8,16,7,4,0,67,,,1,0,0,28,0,0,0,0,0,0,1.20,0.292,.01,0.00%,2.13, 1b start tie, 9b 1-- 0 out a1
28,124,134,Aug 27,BOS,@,SEA,"W,9-5",7-8,H(1),2,1.2,0,0,0,4,2,0,0,4.32,9,39,21,8,5,0,3,0,2,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.84,0.096,.01,0.00%,0.63, 7b --- 0 out a2, 8b 12- 2 out a2
29,125,136,Aug 30,BOS,,ATL,"L,2-15",GS-4,L(9-15),2,3.2,8,7,7,2,2,2,0,4.61,21,,,,,3,8,1,1,6,17,,,0,0,0,19,1,1,0,0,0,0,.56,-0.308,.00,0.00%,-4.13, 1t start tie, 4t --3 2 out d6
30,126,137,Aug 31,BOS,,ATL,"L,3-7",6-7,,0,2.0,5,2,2,0,1,0,0,4.66,10,35,25,2,5,3,6,4,0,0,,0,0,0,0,0,9,0,0,0,0,1,0,.47,-0.060,.00,0.00%,-0.87, 6t --- 0 out d3, 7t 3 out d5
31,127,142,Sep 6,BOS,,MIL,"W,10-2",GS-8,W(10-15),5,8.0,7,2,2,4,4,0,0,4.55,32,128,83,29,12,11,13,6,2,0,60,,,0,0,0,28,3,0,1,3,0,0,.54,0.095,.00,0.00%,2.53, 1t start tie, 8t 3 out a7
32,128,147,Sep 13,BOS,@,MIL,"W,2-1",GS-8,W(11-15),6,7.1,4,1,1,5,4,0,1,4.42,29,117,71,25,8,10,9,4,3,0,65,,,0,2,0,22,1,0,0,1,0,0,1.22,0.440,.00,0.00%,3.18, 1b start tie, 8b --- 1 out a1
33,129,153,Sep 18,BOS,,TOR,"W,3-2",GS-9,,4,8.1,9,2,2,2,5,1,2,4.32,36,115,80,15,9,11,15,4,4,1,60,,,1,1,1,32,4,0,0,0,0,0,1.09,0.154,.00,0.00%,2.12, 1t start tie, 9t 12- 1 out d1
34,130,158,Sep 24,BOS,@,DET,"W,9-2",GS-8,W(12-15),5,7.0,4,2,2,4,7,1,0,4.26,29,111,68,16,13,13,5,0,1,0,64,,,1,0,0,25,1,0,0,0,0,0,.85,0.188,.00,0.00%,1.83, 1b start tie, 8b 12- 0 out a8
35,131,161,Sep 27,BOS,@,TOR,"L,5-12",2-4,,2,2.2,1,1,1,1,2,0,1,4.25,10,,,,,1,4,0,0,1,,1,1,0,1,0,5,0,0,0,0,2,0,1.32,0.006,.00,0.00%,0.08, 2b --3 1 out a2, 4b 3 out tie
1,132,2,Apr 2,BOS,@,OAK,"W,6-3",GS-6,,99,5.2,6,3,3,1,3,0,1,4.76,25,86,58,21,4,7,13,5,3,0,47,,,1,0,0,22,1,0,0,0,1,0,1.41,-0.100,1.46,-0.06%,-0.26, 1b start tie, 6b 1-3 2 out tie
2,133,4,Apr 4,BOS,@,SEA,"L,6-12",3-5,,1,3.0,5,5,5,2,1,1,0,8.31,16,49,35,13,2,3,10,5,2,0,,0,0,1,0,0,14,1,0,0,0,0,0,.18,-0.087,.20,-0.06%,-3.32, 3b --- 0 out d6, 5b 3 out d7
3,134,7,Apr 7,BOS,@,ANA,"L,1-6",GS-8,L(0-1),2,7.1,8,6,6,1,6,2,1,7.88,31,99,71,16,15,4,19,7,2,0,43,,,0,0,0,29,1,0,0,1,0,0,.61,-0.032,.60,-0.02%,-0.97, 1b start tie, 8b 1-- 1 out d5
4,135,11,Apr 12,BOS,,SEA,"W,8-7",GS-7,,4,6.2,8,4,4,2,6,2,0,7.15,28,111,73,20,13,9,11,5,0,0,46,,,0,0,0,26,2,0,0,2,0,0,1.14,0.019,1.12,0.01%,0.68, 1t start tie, 7t -2- 2 out a1
5,136,16,Apr 18,BOS,,CLE,"L,4-7",GS-8,,5,7.1,6,3,2,1,6,0,0,6.00,30,88,70,14,16,4,19,7,3,0,61,,,1,0,0,29,2,0,0,0,0,1,1.41,0.183,1.65,0.13%,2.13, 1t start tie, 8t -23 1 out a1
6,137,21,Apr 24,BOS,@,CLE,"W,7-5",GS-6,W(1-1),5,6.0,7,4,4,0,3,1,0,6.00,25,83,57,13,10,6,16,6,3,0,45,,,1,0,0,25,2,0,0,0,0,0,.81,-0.011,1.02,-0.01%,-0.51, 1b start tie, 6b 3 out a3
7,138,25,Apr 29,BOS,,ANA,"W,8-4",GS-7,W(2-1),4,6.1,7,3,2,2,2,1,0,5.53,28,82,61,14,9,6,18,6,2,0,49,,,0,0,0,25,3,0,0,0,1,0,1.11,-0.023,1.45,-0.02%,0.30, 1t start tie, 7t -2- 1 out a1
8,139,30,May 5,BOS,,MIN,"W,4-2",GS-8,W(3-1),5,7.1,5,2,2,2,5,0,2,5.07,30,104,71,18,12,11,10,2,1,0,63,,,0,1,0,26,1,0,0,0,0,0,.86,0.163,1.09,0.12%,2.03, 1t start tie, 8t 1-- 1 out a2
9,140,35,May 10,BOS,@,KCR,"W,3-1",GS-9,W(4-1),4,8.2,2,1,0,1,5,0,0,4.32,29,92,64,20,10,9,14,3,4,0,82,,,0,0,0,28,0,0,0,1,0,1,.80,0.501,1.04,0.39%,3.89, 1b start tie, 9b 1-- 2 out a2
10,141,40,May 15,BOS,,KCR,"W,5-2",GS-7,W(5-1),4,7.0,7,2,2,1,6,0,0,4.13,28,86,64,17,14,7,14,3,3,0,60,,,0,1,0,27,2,0,0,0,0,0,.57,0.197,.75,0.16%,2.04, 1t start tie, 7t 3 out a3
11,142,45,May 22,BOS,,NYY,"W,5-4",GS-7,W(6-1),6,7.0,7,4,4,2,3,1,0,4.23,27,85,57,16,6,9,13,7,3,0,48,,,0,2,0,25,1,1,0,1,0,0,.68,-0.080,1.00,-0.07%,0.04, 1t start tie, 7t 3 out d3
12,143,47,May 24,BOS,,NYY,"L,4-14",8-8,,1,1.0,0,0,0,0,0,0,1,4.17,3,9,6,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.58, 8t --- 0 out d11, 8t 3 out d11
13,144,50,May 28,BOS,@,NYY,"L,3-8",GS-4,L(6-2),3,3.1,7,5,4,4,2,1,0,4.46,20,80,51,10,6,1,13,5,2,0,26,,,1,0,0,16,3,0,0,0,0,0,.79,-0.276,1.14,-0.24%,-3.37, 1b start tie, 4b 1-- 1 out d4
14,145,54,Jun 1,BOS,@,TOR,"W,9-5",GS-6,,3,6.0,4,4,4,4,2,1,1,4.57,27,94,63,20,5,7,13,3,1,0,46,,,3,1,0,21,0,0,0,1,0,1,.99,-0.089,1.65,-0.09%,-0.64, 1b start a 1, 6b 3 out tie
15,146,59,Jun 6,BOS,,NYM,"L,0-1",GS-8,L(6-3),4,8.0,1,1,1,1,3,0,0,4.27,28,97,67,19,13,10,14,1,5,0,78,,,1,0,0,27,0,0,0,0,0,2,.98,0.336,1.36,0.28%,3.62, 1t start tie, 8t 3 out d1
16,147,64,Jun 12,BOS,,TBD,"W,5-1",GS-7,W(7-3),5,6.2,9,1,1,1,3,0,0,4.07,29,100,70,20,8,11,14,6,1,0,54,,,0,0,0,28,2,0,0,0,0,0,1.36,0.305,2.00,0.27%,2.68, 1t start tie, 7t -2- 2 out a1
17,148,68,Jun 17,BOS,@,CHW,"W,12-5",GS-6,W(8-3),4,6.0,3,5,4,4,7,0,1,4.18,25,96,55,24,10,6,7,4,0,0,51,,,3,0,0,20,2,0,0,0,0,0,1.04,-0.169,1.45,-0.14%,-1.70, 1b start a 1, 6b 3 out a1
18,149,73,Jun 22,BOS,,PHI,"L,8-9",GS-6,,4,5.2,7,6,6,2,3,0,1,4.46,27,83,53,15,10,10,11,4,0,0,32,,,0,0,0,22,2,0,0,1,2,1,.90,-0.182,1.12,-0.14%,-2.89, 1t start tie, 6t -2- 2 out a2
19,150,78,Jun 27,BOS,@,FLA,"W,9-4",GS-8,W(9-3),4,7.2,6,4,3,5,3,1,0,4.40,34,116,65,19,6,14,12,1,3,0,51,,,0,1,0,29,2,1,0,1,0,3,.71,0.081,.98,0.07%,0.35, 1b start a 2, 8b 1-3 2 out a6
20,151,83,Jul 3,BOS,,CHW,"W,15-2",GS-7,W(10-3),5,7.0,5,2,2,3,7,0,0,4.29,28,94,58,17,11,9,9,3,2,0,63,,,1,0,0,25,1,0,0,0,0,0,.36,0.168,.41,0.11%,2.04, 1t start tie, 7t 3 out a12
21,152,88,Jul 11,BOS,@,BAL,"L,1-2",GS-7,L(10-4),7,6.2,11,2,2,1,5,1,1,4.21,32,99,64,16,10,10,15,3,2,0,48,,,0,0,0,29,2,0,0,1,1,0,.97,0.066,1.19,0.05%,1.63, 1b start tie, 7b 1-- 2 out d2
22,153,93,Jul 16,BOS,,CLE,"W,15-5",GS-8,W(11-4),4,7.1,7,5,5,2,6,3,0,4.31,30,102,67,18,10,6,16,4,3,0,48,,,0,0,0,28,2,1,0,1,0,0,.72,-0.045,.86,-0.03%,-0.69, 1t start tie, 8t --- 1 out a3
23,154,98,Jul 21(2),BOS,@,CLE,"L,2-4",CG(7),L(11-5),4,7.0,8,4,3,4,8,1,0,4.29,34,124,73,22,11,9,13,5,2,0,51,,,3,0,0,30,2,0,0,0,0,0,1.12,-0.101,1.22,-0.07%,0.08, 1b start tie, 7b 3 out d2
24,155,101,Jul 24,BOS,,TOR,"L,6-10",8-GF,,2,2.0,2,0,0,0,2,0,0,4.23,8,32,22,5,7,3,3,1,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.03,0.003,.05,0.00%,1.15, 8t --- 0 out d7, 9t end d 5
25,156,104,Jul 28,BOS,@,OAK,"W,8-4",GS-6,W(12-5),3,5.2,5,3,3,6,8,1,1,4.25,29,108,59,17,14,7,7,2,2,0,49,,,2,0,0,22,0,0,0,0,0,0,1.27,0.103,1.37,0.07%,-0.20, 1b start tie, 6b 12- 2 out a4
26,157,109,Aug 2,BOS,@,ANA,"W,8-7",GS-6,W(13-5),4,5.1,4,4,4,4,5,1,0,4.34,23,90,52,11,12,5,9,2,1,0,45,,,1,1,0,18,1,0,0,0,1,0,.64,0.099,.45,0.04%,-0.85, 1b start a 4, 6b --- 1 out a4
27,158,114,Aug 8,BOS,@,TEX,"W,11-1",GS-8,W(14-5),5,8.0,7,1,1,2,4,0,1,4.18,33,119,72,25,7,11,15,10,2,0,66,,,0,1,0,30,2,0,0,0,0,0,.54,0.212,.50,0.12%,3.70, 1b start a 2, 8b 3 out a9
28,159,119,Aug 14,BOS,,MIN,"W,13-12",GS-5,,5,4.0,11,9,7,2,3,3,0,4.46,27,74,46,8,5,7,15,7,2,0,9,,,0,0,0,25,1,0,0,0,0,1,.99,-0.646,.63,-0.25%,-7.09, 1t start tie, 5t 1-- 0 out d1
29,160,124,Aug 19,BOS,@,KCR,"W,11-1",CG,W(15-5),4,9.0,5,1,1,5,0,0,0,4.28,34,117,77,25,5,14,15,5,3,0,68,,,0,0,0,29,2,0,0,3,0,0,.16,0.079,.10,0.03%,4.14, 1b start a 4, 9b 3 out a10
30,161,129,Aug 25,BOS,,OAK,"W,3-2",GS-6,,5,6.0,4,1,1,4,6,1,0,4.19,26,97,56,18,8,9,7,2,0,0,62,,,1,0,0,22,0,0,0,0,0,0,1.24,0.253,.47,0.06%,2.46, 1t start tie, 6t 3 out a1
31,162,134,Aug 30,BOS,,ANA,"L,6-8",GS-4,L(15-6),4,3.2,6,7,7,3,2,1,1,4.44,21,73,44,15,5,8,7,4,1,0,20,,,0,0,0,17,1,0,0,0,0,0,.94,-0.435,.16,-0.04%,-4.95, 1t start tie, 4t 1-- 2 out d5
32,163,139,Sep 4,BOS,@,TOR,"L,1-12",GS-7,L(15-7),4,6.1,8,8,6,2,5,2,1,4.58,30,96,61,16,9,8,14,5,2,0,32,,,3,0,0,26,3,0,1,1,1,1,.55,-0.220,.19,-0.05%,-4.38, 1b start tie, 7b --- 1 out d7
33,164,144,Sep 9,BOS,,NYY,"L,5-7",GS-4,L(15-8),4,4.0,5,5,5,1,4,2,1,4.71,19,61,42,10,12,2,11,5,0,0,35,,,0,0,0,17,2,0,0,0,0,0,.73,-0.220,.68,-0.12%,-2.69, 1t start tie, 4t 3 out d5
34,165,149,Sep 15,BOS,@,NYY,"W,9-4",GS-7,W(16-8),5,6.1,7,3,3,1,3,1,0,4.70,28,95,61,20,5,9,15,7,0,0,49,,,0,0,0,27,2,0,0,0,0,0,.46,0.149,.79,0.16%,0.13, 1b start tie, 7b -2- 1 out a6
35,166,154,Sep 20,BOS,@,CHW,"L,4-6",GS-6,,4,5.0,5,3,1,3,4,1,0,4.63,23,78,47,14,6,3,13,3,4,0,50,,,1,0,0,19,1,0,0,0,1,0,1.23,-0.169,.25,-0.02%,-1.27, 1b start a 1, 6b 12- 0 out a1
36,167,160,Sep 25,BOS,,BAL,"W,8-3",GS-6,W(17-8),4,6.0,6,2,2,0,5,1,0,4.58,24,73,59,11,12,6,13,5,6,0,57,,,0,0,0,24,0,0,0,0,0,0,.90,0.130,.00,0.00%,1.46, 1t start tie, 6t 3 out a5
1,168,3,Apr 8,BOS,@,KCR,"W,4-1",GS-7,W(1-0),99,6.1,3,1,1,4,4,0,0,1.42,25,84,49,11,7,7,10,3,2,0,63,,,2,0,0,21,0,0,0,0,0,0,1.24,0.234,1.36,0.15%,2.16, 1b start a 1, 7b 12- 1 out a1
2,169,9,Apr 16,BOS,,TBD,"L,2-6",GS-4,L(1-1),7,3.0,6,3,3,2,3,0,0,3.86,17,52,35,8,6,5,7,5,1,0,36,,,0,0,0,15,3,0,0,0,0,0,.98,-0.215,1.24,-0.16%,-3.01, 1t start tie, 4t 123 0 out d3
3,170,14,Apr 21,BOS,@,DET,"L,2-9",GS-4,L(1-2),4,3.2,8,5,5,1,1,2,0,6.23,19,70,48,11,6,3,14,6,5,0,25,,,1,1,0,18,2,0,0,0,0,1,.82,-0.254,.95,-0.18%,-3.32, 1b start tie, 4b -23 2 out d4
4,171,19,Apr 26,BOS,@,MIN,"L,2-6",GS-6,L(1-3),4,5.1,5,6,6,4,4,1,0,7.36,25,57,37,4,11,6,11,3,3,0,34,,,1,0,0,21,2,0,0,0,0,0,1.11,-0.188,1.18,-0.12%,-1.64, 1b start a 1, 6b 1-3 1 out d3
5,172,24,May 2,BOS,@,OAK,"L,5-7",GS-4,,5,3.0,6,4,4,5,1,0,0,8.02,19,69,36,14,4,6,7,3,2,0,27,,,0,0,0,13,2,0,0,0,1,0,1.18,-0.304,1.24,-0.19%,-3.35, 1b start a 2, 4b 12- 0 out d2
6,173,27,May 6,BOS,,TEX,"W,3-2",9-GF,S(1),3,0.2,0,0,0,0,0,0,0,7.77,2,7,4,1,1,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,3.99,0.240,3.69,0.13%,0.77, 9t -2- 1 out a1, 9t end a 1
7,174,28,May 7,BOS,,ANA,"W,6-0",9-GF,,0,1.0,0,0,0,0,2,0,0,7.43,4,14,10,3,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.06,0.004,.06,0.00%,0.61, 9t --- 0 out a6, 9t end a 6
8,175,30,May 9,BOS,,ANA,"W,4-2",9-GF,S(2),1,1.0,1,0,0,1,1,0,0,7.13,5,17,10,4,2,1,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.80,0.090,1.93,0.06%,0.61, 9t --- 0 out a2, 9t end a 2
9,176,32,May 11,BOS,,SEA,"L,5-8",GS-6,L(1-4),1,5.0,9,4,4,3,2,2,0,7.14,25,88,52,10,7,10,10,5,2,0,32,,,1,1,0,22,2,0,0,0,0,0,1.07,-0.123,1.23,-0.09%,-0.78, 1t start tie, 6t 123 0 out tie
10,177,37,May 17,BOS,@,TOR,"W,8-7",GS-5,,5,5.0,7,3,3,4,2,0,1,6.88,25,107,62,20,8,8,10,4,1,0,39,,,3,1,0,20,3,0,0,1,0,0,1.42,-0.060,2.04,-0.05%,-0.05, 1b start a 2, 5b 3 out d1
11,178,42,May 22,BOS,,TOR,"W,6-4",GS-9,W(2-4),4,8.1,4,3,2,3,7,0,1,5.95,32,122,82,24,14,11,10,2,4,0,69,,,1,0,0,28,1,0,0,0,0,1,.65,0.254,.98,0.23%,3.50, 1t start tie, 9t 12- 1 out a5
12,179,47,May 28,BOS,@,CLE,"W,12-5",GS-5,W(3-4),5,5.0,9,5,5,3,1,0,0,6.27,26,94,60,21,3,9,13,6,4,0,27,,,2,1,0,22,2,0,0,0,1,0,.91,-0.101,1.28,-0.09%,-1.96, 1b start tie, 5b 3 out a6
13,180,52,Jun 2,BOS,,DET,"L,2-4",GS-9,L(3-5),4,8.0,7,4,3,2,4,0,0,5.86,34,125,91,20,12,14,13,2,3,0,56,,,4,0,0,30,2,0,1,1,1,1,.69,-0.019,.86,-0.01%,0.27, 1t start tie, 9t -2- 0 out d4
14,181,57,Jun 8,BOS,@,MON,"L,1-5",GS-7,L(3-6),5,7.0,5,2,2,3,9,1,0,5.49,29,109,69,18,17,4,13,3,6,0,65,,,1,0,0,26,0,0,0,0,0,0,1.15,0.076,1.51,0.06%,1.77, 1b start a 1, 7b 3 out d1
15,182,61,Jun 13,BOS,@,NYM,"L,4-5",8-GF(8),,4,1.0,0,0,0,1,1,0,0,5.40,4,16,9,3,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.46,0.034,.64,0.03%,0.54, 8b --- 0 out d1, 8b end d 1
16,183,63,Jun 15,BOS,,MIN,"W,4-2",9-GF,S(3),1,1.0,1,0,0,0,0,0,0,5.32,3,11,10,2,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,2.30,0.090,3.32,0.08%,0.61, 9t --- 0 out a2, 9t end a 2
17,184,67,Jun 19,BOS,,TEX,"W,7-4",8-GF,S(4),3,2.0,1,0,0,1,2,0,0,5.16,8,33,21,5,3,3,2,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.98,0.097,1.51,0.09%,1.23, 8t --- 0 out a3, 9t end a 3
18,185,68,Jun 20,BOS,,TEX,"W,5-2",9-GF,S(5),0,0.2,0,0,0,0,1,0,0,5.10,2,10,8,1,3,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.79,0.048,1.26,0.05%,0.77, 9t -2- 1 out a3, 9t end a 3
19,186,69,Jun 21,BOS,,TEX,"W,5-4",9-GF,S(6),0,1.0,0,0,0,0,0,0,0,5.03,3,13,10,2,2,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.30,0.187,3.49,0.17%,0.61, 9t --- 0 out a1, 9t end a 1
20,187,71,Jun 23,BOS,@,BAL,"W,5-0",9-GF,,1,1.0,0,0,0,0,1,0,0,4.96,3,14,10,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.32,0.009,.51,0.01%,0.56, 9b --- 0 out a5, 9b end a 5
21,188,72,Jun 24,BOS,@,BAL,"W,2-1",8-GF,S(7),0,1.1,0,0,0,0,0,0,0,4.86,4,14,11,3,0,3,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,2.71,0.293,4.24,0.27%,0.81, 8b 1-- 2 out a1, 9b end a 1
22,189,75,Jun 27,BOS,,CHW,"L,6-7",9-9,BL(3-7),2,0.2,3,3,2,1,0,1,0,5.07,7,31,17,2,1,2,4,2,0,0,,0,0,0,0,0,5,1,0,0,0,1,1,2.18,-0.712,3.16,-0.62%,-2.88, 9t --- 0 out a2, 9t 12- 2 out d1
